pi_stress --duration=5 
04-06-2018 22:25:03

# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | /  _----=> need-resched_lazy
#                            || / _---=> hardirq/softirq
#                            ||| / _--=> preempt-depth
#                            |||| /     delay
#           TASK-PID   CPU#  |||||    TIMESTAMP  FUNCTION
#              | |       |   |||||       |         |
       ftrace.sh-2200  [000] d...... 182354.731444: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.731446: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.731447: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.731448: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.731449: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731450: vma_gap_update <-__vma_link_rb
       ftrace.sh-2200  [000] ....... 182354.731451: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731453: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2200  [000] ....... 182354.731454: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2200  [000] ....... 182354.731455: copy_page_range <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731457: kmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731458: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.731459: rt_spin_lock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731460: kmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731462: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.731463: rt_spin_lock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731464: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731465: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731467: rt_spin_unlock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731468: __kunmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731469: rt_spin_unlock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731470: __kunmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731472: security_vm_enough_memory_mm <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731473: cap_vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2200  [000] ....... 182354.731474: cap_capable <-cap_vm_enough_memory
       ftrace.sh-2200  [000] ....... 182354.731475: __vm_enough_memory <-security_vm_enough_memory_mm
       ftrace.sh-2200  [000] ....... 182354.731476: preempt_count_add <-__vm_enough_memory
       ftrace.sh-2200  [000] ....1.. 182354.731477: preempt_count_sub <-__vm_enough_memory
       ftrace.sh-2200  [000] ....... 182354.731479: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731480: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731481: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731482: anon_vma_clone <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.731483: kmem_cache_alloc <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.731485: down_write <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.731486: __down_write <-down_write
       ftrace.sh-2200  [000] ....... 182354.731488: __down_write_common <-__down_write
       ftrace.sh-2200  [000] ....... 182354.731489: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2200  [000] d...... 182354.731490: preempt_count_add <-__down_write_common
       ftrace.sh-2200  [000] ....1.. 182354.731491: preempt_count_sub <-__down_write_common
       ftrace.sh-2200  [000] ....... 182354.731492: anon_vma_chain_link <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.731493: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2200  [000] ....... 182354.731495: up_write <-anon_vma_clone
       ftrace.sh-2200  [000] ....... 182354.731496: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.731497: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.731498: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.731499: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.731501: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.731502: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.731503: kmem_cache_alloc <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.731504: down_write <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.731505: __down_write <-down_write
       ftrace.sh-2200  [000] ....... 182354.731507: __down_write_common <-__down_write
       ftrace.sh-2200  [000] ....... 182354.731508: __rt_mutex_lock_state <-__down_write_common
       ftrace.sh-2200  [000] d...... 182354.731509: preempt_count_add <-__down_write_common
       ftrace.sh-2200  [000] ....1.. 182354.731510: preempt_count_sub <-__down_write_common
       ftrace.sh-2200  [000] ....... 182354.731511: anon_vma_chain_link <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.731512: anon_vma_interval_tree_insert <-anon_vma_chain_link
       ftrace.sh-2200  [000] ....... 182354.731513: up_write <-anon_vma_fork
       ftrace.sh-2200  [000] ....... 182354.731515: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.731516: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.731517: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.731518: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.731519: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.731521: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731522: vma_gap_update <-__vma_link_rb
       ftrace.sh-2200  [000] ....... 182354.731523: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731524: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731525: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731526: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731528: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731529: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731530: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731532: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731533: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2200  [000] ....... 182354.731534: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2200  [000] ....... 182354.731535: copy_page_range <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731537: __pte_alloc <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731538: __alloc_pages_nodemask <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.731541: get_page_from_freelist <-__alloc_pages_nodemask
       ftrace.sh-2200  [000] ....... 182354.731543: rt_spin_lock <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.731546: preempt_count_add <-get_page_from_freelist
       ftrace.sh-2200  [000] ....1.. 182354.731548: preempt_count_sub <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.731549: rt_spin_unlock <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.731551: kernel_poison_pages <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.731552: kmap_atomic <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.731553: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.731557: __kunmap_atomic <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.731559: page_address <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.731561: rt_spin_lock <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.731562: rt_spin_unlock <-__pte_alloc
       ftrace.sh-2200  [000] ....... 182354.731564: kmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731565: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.731568: rt_spin_lock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731569: kmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731570: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.731571: rt_spin_lock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731573: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731575: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731576: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731577: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731579: __sync_icache_dcache <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731580: _vm_normal_page <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731582: rt_spin_unlock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731583: __kunmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731584: rt_spin_unlock <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731585: __kunmap_atomic <-copy_page_range
       ftrace.sh-2200  [000] ....... 182354.731587: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731588: __slab_alloc.constprop.11 <-kmem_cache_alloc
       ftrace.sh-2200  [000] d...... 182354.731589: ___slab_alloc.constprop.12 <-__slab_alloc.constprop.11
       ftrace.sh-2200  [000] d...... 182354.731591: preempt_count_add <-___slab_alloc.constprop.12
       ftrace.sh-2200  [000] d...1.. 182354.731592: preempt_count_sub <-___slab_alloc.constprop.12
       ftrace.sh-2200  [000] d...... 182354.731593: get_partial_node.constprop.14 <-___slab_alloc.constprop.12
       ftrace.sh-2200  [000] d...... 182354.731594: preempt_count_add <-get_partial_node.constprop.14
       ftrace.sh-2200  [000] d...1.. 182354.731595: preempt_count_add <-get_partial_node.constprop.14
       ftrace.sh-2200  [000] d...2.. 182354.731597: preempt_count_sub <-get_partial_node.constprop.14
       ftrace.sh-2200  [000] d...1.. 182354.731598: preempt_count_sub <-get_partial_node.constprop.14
       ftrace.sh-2200  [000] d...... 182354.731600: preempt_count_add <-___slab_alloc.constprop.12
       ftrace.sh-2200  [000] d...1.. 182354.731601: preempt_count_sub <-___slab_alloc.constprop.12
       ftrace.sh-2200  [000] ....... 182354.731602: free_delayed <-__slab_alloc.constprop.11
       ftrace.sh-2200  [000] ....... 182354.731603: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731605: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731606: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731607: vma_gap_update <-__vma_link_rb
       ftrace.sh-2200  [000] ....... 182354.731609: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731610: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731612: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2200  [000] ....... 182354.731613: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2200  [000] ....... 182354.731614: copy_page_range <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731615: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731617: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731619: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731620: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731621: vma_gap_update <-__vma_link_rb
       ftrace.sh-2200  [000] ....... 182354.731622: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731624: copy_page_range <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731625: kmem_cache_alloc <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731627: dup_userfaultfd <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731628: anon_vma_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731629: __vma_link_rb <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731631: vma_gap_update <-__vma_link_rb
       ftrace.sh-2200  [000] ....... 182354.731632: vma_compute_subtree_gap <-vma_gap_update
       ftrace.sh-2200  [000] ....... 182354.731633: vma_gap_callbacks_rotate <-__rb_insert_augmented
       ftrace.sh-2200  [000] ....... 182354.731634: vma_compute_subtree_gap <-vma_gap_callbacks_rotate
       ftrace.sh-2200  [000] ....... 182354.731636: copy_page_range <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731637: up_write <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731638: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.731640: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.731641: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.731642: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.731643: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.731645: up_write <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731646: __up_write <-up_write
       ftrace.sh-2200  [000] d...... 182354.731648: preempt_count_add <-__up_write
       ftrace.sh-2200  [000] d...1.. 182354.731649: __up_write_unlock <-__up_write
       ftrace.sh-2200  [000] ....1.. 182354.731650: preempt_count_sub <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.731651: __rt_mutex_unlock <-__up_write_unlock
       ftrace.sh-2200  [000] ....... 182354.731652: dup_userfaultfd_complete <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731654: uprobe_end_dup_mmap <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731655: preempt_count_add <-uprobe_end_dup_mmap
       ftrace.sh-2200  [000] ....1.. 182354.731657: preempt_count_sub <-uprobe_end_dup_mmap
       ftrace.sh-2200  [000] ....... 182354.731659: try_module_get <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731661: copy_namespaces <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731662: __rcu_read_lock <-copy_namespaces
       ftrace.sh-2200  [000] ....... 182354.731664: __rcu_read_unlock <-copy_namespaces
       ftrace.sh-2200  [000] ....... 182354.731666: copy_thread <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731668: clear_ptrace_hw_breakpoint <-copy_thread
       ftrace.sh-2200  [000] ....... 182354.731671: atomic_notifier_call_chain <-copy_thread
       ftrace.sh-2200  [000] ....... 182354.731672: __rcu_read_lock <-atomic_notifier_call_chain
       ftrace.sh-2200  [000] ....... 182354.731673: notifier_call_chain <-atomic_notifier_call_chain
       ftrace.sh-2200  [000] ....... 182354.731674: vfp_notifier <-notifier_call_chain
       ftrace.sh-2200  [000] ....... 182354.731675: vfp_sync_hwstate <-vfp_notifier
       ftrace.sh-2200  [000] ....... 182354.731677: preempt_count_add <-vfp_sync_hwstate
       ftrace.sh-2200  [000] ....1.. 182354.731678: preempt_count_sub <-vfp_sync_hwstate
       ftrace.sh-2200  [000] ....... 182354.731681: thumbee_notifier <-notifier_call_chain
       ftrace.sh-2200  [000] ....... 182354.731682: __rcu_read_unlock <-atomic_notifier_call_chain
       ftrace.sh-2200  [000] ....... 182354.731683: alloc_pid <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731685: kmem_cache_alloc <-alloc_pid
       ftrace.sh-2200  [000] ....... 182354.731690: rt_spin_lock <-alloc_pid
       ftrace.sh-2200  [000] ....... 182354.731693: rt_spin_unlock <-alloc_pid
       ftrace.sh-2200  [000] ....... 182354.731695: preempt_count_add <-copy_process.part.5
       ftrace.sh-2200  [000] ....1.. 182354.731698: __percpu_down_read <-copy_process.part.5
       ftrace.sh-2200  [000] ....1.. 182354.731699: preempt_count_sub <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731700: cgroup_can_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731703: pids_can_fork <-cgroup_can_fork
       ftrace.sh-2200  [000] ....... 182354.731706: rt_write_lock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731708: __write_rt_lock <-rt_write_lock
       ftrace.sh-2200  [000] ....... 182354.731709: __rt_spin_lock <-__write_rt_lock
       ftrace.sh-2200  [000] d...... 182354.731710: preempt_count_add <-__write_rt_lock
       ftrace.sh-2200  [000] d...1.. 182354.731712: preempt_count_add <-__write_rt_lock
       ftrace.sh-2200  [000] d...2.. 182354.731713: preempt_count_sub <-__write_rt_lock
       ftrace.sh-2200  [000] d...1.. 182354.731714: preempt_count_add <-__write_rt_lock
       ftrace.sh-2200  [000] d...2.. 182354.731716: preempt_count_sub <-__write_rt_lock
       ftrace.sh-2200  [000] ....1.. 182354.731717: preempt_count_sub <-__write_rt_lock
       ftrace.sh-2200  [000] ....... 182354.731719: rt_spin_lock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731721: get_seccomp_filter <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731723: recalc_sigpending <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731724: recalc_sigpending_tsk <-recalc_sigpending
       ftrace.sh-2200  [000] ....... 182354.731730: attach_pid <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731732: attach_pid <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731734: attach_pid <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731736: rt_spin_unlock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731737: rt_write_unlock <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731739: __write_rt_unlock <-rt_write_unlock
       ftrace.sh-2200  [000] d...... 182354.731740: preempt_count_add <-__write_rt_unlock
       ftrace.sh-2200  [000] d...1.. 182354.731741: __write_unlock_common <-__write_rt_unlock
       ftrace.sh-2200  [000] ....1.. 182354.731743: preempt_count_sub <-__write_unlock_common
       ftrace.sh-2200  [000] ....... 182354.731744: rt_spin_lock_slowunlock <-__write_unlock_common
       ftrace.sh-2200  [000] d...... 182354.731746: preempt_count_add <-rt_spin_lock_slowunlock
       ftrace.sh-2200  [000] ....1.. 182354.731747: preempt_count_sub <-rt_spin_lock_slowunlock
       ftrace.sh-2200  [000] ....... 182354.731749: proc_fork_connector <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731751: cgroup_post_fork <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731753: rt_spin_lock <-cgroup_post_fork
       ftrace.sh-2200  [000] ....... 182354.731755: css_set_move_task <-cgroup_post_fork
       ftrace.sh-2200  [000] ....... 182354.731757: rt_spin_unlock <-cgroup_post_fork
       ftrace.sh-2200  [000] ....... 182354.731760: cpu_cgroup_fork <-cgroup_post_fork
       ftrace.sh-2200  [000] ....... 182354.731761: task_rq_lock <-cpu_cgroup_fork
       ftrace.sh-2200  [000] d...... 182354.731762: preempt_count_add <-task_rq_lock
       ftrace.sh-2200  [000] d...1.. 182354.731764: preempt_count_add <-task_rq_lock
       ftrace.sh-2200  [000] d...2.. 182354.731765: update_rq_clock <-cpu_cgroup_fork
       ftrace.sh-2200  [000] d...2.. 182354.731767: sched_change_group <-cpu_cgroup_fork
       ftrace.sh-2200  [000] d...2.. 182354.731768: task_wants_autogroup <-sched_change_group
       ftrace.sh-2200  [000] d...2.. 182354.731770: task_change_group_fair <-sched_change_group
       ftrace.sh-2200  [000] d...2.. 182354.731773: preempt_count_sub <-cpu_cgroup_fork
       ftrace.sh-2200  [000] ....1.. 182354.731774: preempt_count_sub <-cpu_cgroup_fork
       ftrace.sh-2200  [000] ....... 182354.731776: freezer_fork <-cgroup_post_fork
       ftrace.sh-2200  [000] ....... 182354.731778: preempt_count_add <-copy_process.part.5
       ftrace.sh-2200  [000] ....1.. 182354.731780: __percpu_up_read <-copy_process.part.5
       ftrace.sh-2200  [000] ....1.. 182354.731782: rcuwait_wake_up <-__percpu_up_read
       ftrace.sh-2200  [000] ....1.. 182354.731783: __rcu_read_lock <-rcuwait_wake_up
       ftrace.sh-2200  [000] ....1.. 182354.731784: __rcu_read_unlock <-rcuwait_wake_up
       ftrace.sh-2200  [000] ....1.. 182354.731786: preempt_count_sub <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731789: uprobe_copy_process <-copy_process.part.5
       ftrace.sh-2200  [000] ....... 182354.731791: get_task_pid <-_do_fork
       ftrace.sh-2200  [000] ....... 182354.731792: __rcu_read_lock <-get_task_pid
       ftrace.sh-2200  [000] ....... 182354.731794: __rcu_read_unlock <-get_task_pid
       ftrace.sh-2200  [000] ....... 182354.731795: pid_vnr <-_do_fork
       ftrace.sh-2200  [000] ....... 182354.731797: wake_up_new_task <-_do_fork
       ftrace.sh-2200  [000] d...... 182354.731800: preempt_count_add <-wake_up_new_task
       ftrace.sh-2200  [000] d...1.. 182354.731802: __task_rq_lock <-wake_up_new_task
       ftrace.sh-2200  [000] d...1.. 182354.731803: preempt_count_add <-__task_rq_lock
       ftrace.sh-2200  [000] d...2.. 182354.731804: update_rq_clock <-wake_up_new_task
       ftrace.sh-2200  [000] d...2.. 182354.731806: post_init_entity_util_avg <-wake_up_new_task
       ftrace.sh-2200  [000] d...2.. 182354.731807: activate_task <-wake_up_new_task
       ftrace.sh-2200  [000] d...2.. 182354.731809: enqueue_task_fair <-activate_task
       ftrace.sh-2200  [000] d...2.. 182354.731810: enqueue_entity <-enqueue_task_fair
       ftrace.sh-2200  [000] d...2.. 182354.731812: update_curr <-enqueue_entity
       ftrace.sh-2200  [000] d...2.. 182354.731813: update_min_vruntime <-update_curr
       ftrace.sh-2200  [000] d...2.. 182354.731815: cpuacct_charge <-update_curr
       ftrace.sh-2200  [000] d...2.. 182354.731816: __rcu_read_lock <-cpuacct_charge
       ftrace.sh-2200  [000] d...2.. 182354.731817: __rcu_read_unlock <-cpuacct_charge
       ftrace.sh-2200  [000] d...2.. 182354.731819: update_cfs_shares <-enqueue_entity
       ftrace.sh-2200  [000] d...2.. 182354.731820: check_spread <-enqueue_entity
       ftrace.sh-2200  [000] d...2.. 182354.731821: __enqueue_entity <-enqueue_entity
       ftrace.sh-2200  [000] d...2.. 182354.731823: update_cfs_shares <-enqueue_task_fair
       ftrace.sh-2200  [000] d...2.. 182354.731826: dbs_update_util_handler <-enqueue_task_fair
       ftrace.sh-2200  [000] d...2.. 182354.731827: update_cfs_shares <-enqueue_task_fair
       ftrace.sh-2200  [000] d...2.. 182354.731828: hrtick_update <-enqueue_task_fair
       ftrace.sh-2200  [000] d...2.. 182354.731832: check_preempt_curr <-wake_up_new_task
       ftrace.sh-2200  [000] d...2.. 182354.731833: check_preempt_wakeup <-check_preempt_curr
       ftrace.sh-2200  [000] d...2.. 182354.731835: update_curr <-check_preempt_wakeup
       ftrace.sh-2200  [000] d...2.. 182354.731836: wakeup_preempt_entity <-check_preempt_wakeup
       ftrace.sh-2200  [000] d...2.. 182354.731838: preempt_count_sub <-wake_up_new_task
       ftrace.sh-2200  [000] ....1.. 182354.731839: preempt_count_sub <-wake_up_new_task
       ftrace.sh-2200  [000] ....... 182354.731841: put_pid <-_do_fork
       ftrace.sh-2200  [000] d...... 182354.731848: do_page_fault <-do_DataAbort
       ftrace.sh-2200  [000] ....... 182354.731851: down_read_trylock <-do_page_fault
       ftrace.sh-2200  [000] ....... 182354.731852: __down_read_trylock <-down_read_trylock
       ftrace.sh-2200  [000] ....... 182354.731854: find_vma <-do_page_fault
       ftrace.sh-2200  [000] ....... 182354.731855: vmacache_find <-find_vma
       ftrace.sh-2200  [000] ....... 182354.731858: vmacache_update <-find_vma
       ftrace.sh-2200  [000] ....... 182354.731860: handle_mm_fault <-do_page_fault
       ftrace.sh-2200  [000] ....... 182354.731862: __rcu_read_lock <-handle_mm_fault
       ftrace.sh-2200  [000] ....... 182354.731864: mem_cgroup_from_task <-handle_mm_fault
       ftrace.sh-2200  [000] ....... 182354.731866: __rcu_read_unlock <-handle_mm_fault
       ftrace.sh-2200  [000] ....... 182354.731869: kmap_atomic <-handle_mm_fault
       ftrace.sh-2200  [000] ....... 182354.731870: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.731872: rt_spin_lock <-handle_mm_fault
       ftrace.sh-2200  [000] ....... 182354.731874: do_wp_page <-handle_mm_fault
       ftrace.sh-2200  [000] ....... 182354.731875: _vm_normal_page <-do_wp_page
       ftrace.sh-2200  [000] ....... 182354.731878: reuse_swap_page <-do_wp_page
       ftrace.sh-2200  [000] ....... 182354.731880: unlock_page <-do_wp_page
       ftrace.sh-2200  [000] ....... 182354.731882: rt_spin_unlock <-do_wp_page
       ftrace.sh-2200  [000] ....... 182354.731883: __kunmap_atomic <-do_wp_page
       ftrace.sh-2200  [000] ....... 182354.731885: wp_page_copy <-do_wp_page
       ftrace.sh-2200  [000] ....... 182354.731886: __alloc_pages_nodemask <-wp_page_copy
       ftrace.sh-2200  [000] ....... 182354.731888: get_page_from_freelist <-__alloc_pages_nodemask
       ftrace.sh-2200  [000] ....... 182354.731889: rt_spin_lock <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.731891: preempt_count_add <-get_page_from_freelist
       ftrace.sh-2200  [000] ....1.. 182354.731893: preempt_count_sub <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.731894: rt_spin_unlock <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.731895: kernel_poison_pages <-get_page_from_freelist
       ftrace.sh-2200  [000] ....... 182354.731897: v6_copy_user_highpage_nonaliasing <-wp_page_copy
       ftrace.sh-2200  [000] ....... 182354.731898: kmap_atomic <-v6_copy_user_highpage_nonaliasing
       ftrace.sh-2200  [000] ....... 182354.731899: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.731900: kmap_atomic <-v6_copy_user_highpage_nonaliasing
       ftrace.sh-2200  [000] ....... 182354.731902: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.731914: __kunmap_atomic <-v6_copy_user_highpage_nonaliasing
       ftrace.sh-2200  [000] ....... 182354.731915: __kunmap_atomic <-v6_copy_user_highpage_nonaliasing
       ftrace.sh-2200  [000] ....... 182354.731917: mem_cgroup_try_charge <-wp_page_copy
       ftrace.sh-2200  [000] ....... 182354.731918: get_mem_cgroup_from_mm <-mem_cgroup_try_charge
       ftrace.sh-2200  [000] ....... 182354.731920: __rcu_read_lock <-get_mem_cgroup_from_mm
       ftrace.sh-2200  [000] ....... 182354.731921: __rcu_read_unlock <-get_mem_cgroup_from_mm
       ftrace.sh-2200  [000] ....... 182354.731923: try_charge <-mem_cgroup_try_charge
       ftrace.sh-2200  [000] ....... 182354.731925: kmap_atomic <-wp_page_copy
       ftrace.sh-2200  [000] ....... 182354.731927: page_address <-kmap_atomic
       ftrace.sh-2200  [000] ....... 182354.731928: rt_spin_lock <-wp_page_copy
       ftrace.sh-2200  [000] ....... 182354.731929: flush_cache_page <-wp_page_copy
       ftrace.sh-2200  [000] ....... 182354.731931: ptep_clear_flush <-wp_page_copy
       ftrace.sh-2200  [000] ....... 182354.731934: page_add_new_anon_rmap <-wp_page_copy
